state,state_abbr,state_fips,county_code,msa_code,county_name,adult_1_children_0,adult_1_children_1,adult_1_children_2,adult_1_children_3,adults_2_children_0,adults_2_children_1,adults_2_children_3
Kentucky,KY,21,211,31140,Shelby,4043,5930,8885,11826,7411,9198,11831
Kentucky,KY,21,213,2100002,Simpson,4054,5948,8911,11860,7433,9225,11865
Kentucky,KY,21,215,31140,Spencer,4043,5930,8885,11826,7411,9198,11831
Kentucky,KY,21,217,2100002,Taylor,3692,5416,8115,10801,6769,8401,10805
Kentucky,KY,21,219,2100001,Todd,3505,5142,7704,10254,6426,7975,10258
Kentucky,KY,21,221,17300,Trigg,3809,5588,8372,11142,6983,8666,11147
Kentucky,KY,21,223,2100003,Trimble,3867,5673,8500,11313,7090,8799,11318
Kentucky,KY,21,225,2100001,Union,3622,5313,7961,10596,6640,8241,10600
Kentucky,KY,21,227,14540,Warren,4054,5948,8911,11860,7433,9225,11865
Kentucky,KY,21,229,2100003,Washington,3937,5776,8654,11518,7219,8959,11523
Kentucky,KY,21,231,2100002,Wayne,3821,5605,8398,11177,7005,8693,11182
Kentucky,KY,21,233,2100001,Webster,3867,5673,8500,11313,7090,8799,11318
Kentucky,KY,21,235,2100002,Whitley,3739,5485,8218,10937,6855,8507,10942
Kentucky,KY,21,237,2100004,Wolfe,3786,5553,8321,11074,6940,8613,11079
Kentucky,KY,21,239,30460,Woodford,4276,6273,9399,12510,7840,9730,12515
Louisiana,LA,22,001,29180,Acadia Parish,4043,5930,8885,11826,7411,9198,11831
Louisiana,LA,22,003,2200002,Allen Parish,3961,5810,8706,11587,7262,9012,11592
Louisiana,LA,22,005,12940,Ascension Parish,4124,6050,9065,12065,7561,9384,12071
Louisiana,LA,22,007,12940,Assumption Parish,4487,6582,9861,13125,8225,10208,13131
Louisiana,LA,22,009,2200002,Avoyelles Parish,3902,5725,8577,11416,7154,8879,11421
Louisiana,LA,22,011,2200002,Beauregard Parish,4043,5930,8885,11826,7411,9198,11831
Louisiana,LA,22,013,2200003,Bienville Parish,4136,6067,9091,12099,7583,9411,12105
Louisiana,LA,22,015,43340,Bossier Parish,4183,6136,9194,12236,7669,9517,12242
Louisiana,LA,22,017,43340,Caddo Parish,4265,6256,9373,12475,7818,9703,12481
Louisiana,LA,22,019,29340,Calcasieu Parish,4253,6239,9348,12441,7797,9677,12447
Louisiana,LA,22,021,2200003,Caldwell Parish,4089,5999,8988,11963,7497,9304,11968
Louisiana,LA,22,023,29340,Cameron Parish,4078,5982,8963,11928,7476,9278,11934
Louisiana,LA,22,025,2200003,Catahoula Parish,4113,6033,9040,12031,7540,9358,12036
Louisiana,LA,22,027,2200003,Claiborne Parish,3984,5845,8757,11655,7304,9065,11660
Louisiana,LA,22,029,2200003,Concordia Parish,4066,5965,8937,11894,7454,9251,11900
Louisiana,LA,22,031,43340,De Soto Parish,3961,5810,8706,11587,7262,9012,11592
Louisiana,LA,22,033,12940,East Baton Rouge Parish,4218,6187,9271,12339,7733,9597,12344
Louisiana,LA,22,035,2200003,East Carroll Parish,4230,6205,9296,12373,7754,9623,12378
Louisiana,LA,22,037,12940,East Feliciana Parish,4428,6496,9733,12954,8118,10075,12960
Louisiana,LA,22,039,2200002,Evangeline Parish,4043,5930,8885,11826,7411,9198,11831
Louisiana,LA,22,041,2200003,Franklin Parish,4054,5948,8911,11860,7433,9225,11865
Louisiana,LA,22,043,10780,Grant Parish,4265,6256,9373,12475,7818,9703,12481
Louisiana,LA,22,045,2200006,Iberia Parish,3937,5776,8654,11518,7219,8959,11523
Louisiana,LA,22,047,12940,Iberville Parish,4101,6016,9014,11997,7519,9331,12002
Louisiana,LA,22,049,2200003,Jackson Parish,4183,6136,9194,12236,7669,9517,12242
Louisiana,LA,22,053,35380,Jefferson Davis Parish,4066,5965,8937,11894,7454,9251,11900
Louisiana,LA,22,051,29340,Jefferson Parish,4346,6376,9553,12715,7968,9889,12720
Louisiana,LA,22,055,29180,Lafayette Parish,4335,6359,9528,12680,7947,9863,12686
Louisiana,LA,22,057,26380,Lafourche Parish,4066,5965,8937,11894,7454,9251,11900
Louisiana,LA,22,059,2200002,LaSalle Parish,4265,6256,9373,12475,7818,9703,12481
Louisiana,LA,22,061,2200003,Lincoln Parish,4171,6119,9168,12202,7647,9491,12207
Louisiana,LA,22,063,12940,Livingston Parish,4043,5930,8885,11826,7411,9198,11831
Louisiana,LA,22,065,2200003,Madison Parish,4171,6119,9168,12202,7647,9491,12207
Louisiana,LA,22,067,33740,Morehouse Parish,3797,5570,8346,11108,6962,8640,11113
Louisiana,LA,22,069,2200002,Natchitoches Parish,3844,5639,8449,11245,7047,8746,11250
Louisiana,LA,22,071,35380,Orleans Parish,4674,6856,10272,13672,8568,10634,13678
Louisiana,LA,22,073,33740,Ouachita Parish,3891,5708,8552,11382,7133,8853,11387
Louisiana,LA,22,075,35380,Plaquemines Parish,3914,5742,8603,11450,7176,8906,11455
Louisiana,LA,22,077,12940,Pointe Coupee Parish,4124,6050,9065,12065,7561,9384,12071
Louisiana,LA,22,079,10780,Rapides Parish,4008,5879,8808,11723,7347,9118,11729
Louisiana,LA,22,081,2200002,Red River Parish,4019,5896,8834,11758,7369,9145,11763
Louisiana,LA,22,083,33740,Richland Parish,4054,5948,8911,11860,7433,9225,11865
Louisiana,LA,22,085,2200002,Sabine Parish,3879,5690,8526,11347,7112,8826,11353
Louisiana,LA,22,087,35380,Saint Bernard Parish,4101,6016,9014,11997,7519,9331,12002
Louisiana,LA,22,089,35380,Saint Charles Parish,4463,6547,9810,13056,8183,10155,13062
Louisiana,LA,22,091,12940,Saint Helena Parish,4241,6222,9322,12407,7776,9650,12413
Louisiana,LA,22,093,35380,Saint James Parish,4195,6153,9219,12270,7690,9544,12276
Louisiana,LA,22,095,35380,Saint John the Baptist Parish,4265,6256,9373,12475,7818,9703,12481
Louisiana,LA,22,097,2200006,Saint Landry Parish,4031,5913,8860,11792,7390,9172,11797
Louisiana,LA,22,099,29180,Saint Martin Parish,3937,5776,8654,11518,7219,8959,11523
Louisiana,LA,22,101,2200006,Saint Mary Parish,3832,5622,8423,11211,7026,8720,11216
Louisiana,LA,22,103,43640,Saint Tammany Parish,4381,6427,9630,12817,8033,9969,12823
Louisiana,LA,22,105,25220,Tangipahoa Parish,4159,6102,9142,12168,7626,9464,12173
Louisiana,LA,22,107,2200003,Tensas Parish,4078,5982,8963,11928,7476,9278,11934
Louisiana,LA,22,109,26380,Terrebonne Parish,4206,6170,9245,12304,7711,9570,12310
Louisiana,LA,22,111,33740,Union Parish,3984,5845,8757,11655,7304,9065,11660
Louisiana,LA,22,113,29180,Vermilion Parish,3902,5725,8577,11416,7154,8879,11421
Louisiana,LA,22,115,2200002,Vernon Parish,4043,5930,8885,11826,7411,9198,11831
Louisiana,LA,22,117,2200006,Washington Parish,4089,5999,8988,11963,7497,9304,11968
Louisiana,LA,22,119,2200003,Webster Parish,3844,5639,8449,11245,7047,8746,11250
Louisiana,LA,22,121,12940,West Baton Rouge Parish,4311,6325,9476,12612,7904,9810,12618
Louisiana,LA,22,123,2200003,West Carroll Parish,3657,5365,8038,10698,6705,8321,10703
Louisiana,LA,22,125,12940,West Feliciana Parish,4159,6102,9142,12168,7626,9464,12173
Louisiana,LA,22,127,2200002,Winn Parish,4265,6256,9373,12475,7818,9703,12481
Maine,ME,23,001,30340,Androscoggin,4510,6616,9913,13193,8268,10261,13199
Maine,ME,23,003,2300001,Aroostook,4300,6307,9450,12578,7883,9783,12584
Maine,ME,23,005,38860,Cumberland,4907,7199,10786,14355,8997,11165,14362
Maine,ME,23,007,2300002,Franklin,4405,6462,9682,12886,8076,10022,12891
Maine,ME,23,009,2300001,Hancock,4872,7147,10709,14253,8932,11086,14259
Maine,ME,23,011,2300002,Kennebec,4545,6667,9990,13296,8333,10341,13302
Maine,ME,23,013,2300002,Knox,4884,7164,10735,14287,8954,11112,14293
Maine,ME,23,015,2300002,Lincoln,4989,7319,10966,14594,9147,11351,14601
Maine,ME,23,017,2300002,Oxford,4370,6410,9605,12783,8011,9942,12789
Maine,ME,23,019,12620,Penobscot,4487,6582,9861,13125,8225,10208,13131
Maine,ME,23,021,2300001,Piscataquis,4487,6582,9861,13125,8225,10208,13131
Maine,ME,23,023,38860,Sagadahoc,5129,7524,11274,15005,9404,11670,15011
Maine,ME,23,025,2300002,Somerset,4195,6153,9219,12270,7690,9544,12276
Maine,ME,23,027,2300002,Waldo,4907,7199,10786,14355,8997,11165,14362
Maine,ME,23,029,2300001,Washington,4335,6359,9528,12680,7947,9863,12686
Maine,ME,23,031,38860,York,4755,6976,10452,13911,8718,10820,13917
Maryland,MD,24,001,2400006,Allegany,4148,6085,9117,12134,7604,9437,12139
Maryland,MD,24,003,12580,Anne Arundel,4545,6667,9990,13296,8333,10341,13302
Maryland,MD,24,510,12580,Baltimore city,5001,7336,10991,14629,9168,11378,14635
Maryland,MD,24,005,30500,Baltimore,4440,6513,9759,12988,8140,10102,12994
Maryland,MD,24,009,2400006,Calvert,4884,7164,10735,14287,8954,11112,14293
Maryland,MD,24,011,12580,Caroline,3984,5845,8757,11655,7304,9065,11660
Maryland,MD,24,013,37980,Carroll,4580,6719,10067,13398,8397,10421,13404
Maryland,MD,24,015,47900,Cecil,4206,6170,9245,12304,7711,9570,12310
Maryland,MD,24,017,2400006,Charles,4335,6359,9528,12680,7947,9863,12686
Maryland,MD,24,019,47900,Dorchester,3984,5845,8757,11655,7304,9065,11660
Maryland,MD,24,021,2400006,Frederick,4557,6685,10015,13330,8354,10368,13336
Maryland,MD,24,023,12580,Garrett,4078,5982,8963,11928,7476,9278,11934
Maryland,MD,24,025,12580,Harford,4557,6685,10015,13330,8354,10368,13336
Maryland,MD,24,027,2400006,Howard,4989,7319,10966,14594,9147,11351,14601
Maryland,MD,24,029,47900,Kent,4814,7062,10580,14082,8825,10953,14088
Maryland,MD,24,031,47900,Montgomery,5199,7627,11428,15210,9532,11830,15216
Maryland,MD,24,033,12580,Prince George's,4615,6770,10144,13501,8461,10501,13507
Maryland,MD,24,035,30500,Queen Anne's,4814,7062,10580,14082,8825,10953,14088
Maryland,MD,24,039,41540,Somerset,3937,5776,8654,11518,7219,8959,11523
Maryland,MD,24,037,2400006,Saint Mary's,4417,6479,9707,12920,8097,10049,12925
Maryland,MD,24,041,25180,Talbot,4861,7130,10683,14218,8911,11059,14225
Maryland,MD,24,043,41540,Washington,4159,6102,9142,12168,7626,9464,12173
Maryland,MD,24,045,2400006,Wicomico,4008,5879,8808,11723,7347,9118,11729
Maryland,MD,24,047,12580,Worcester,4417,6479,9707,12920,8097,10049,12925
Massachusetts,MA,25,001,12700,Barnstable,5410,7936,11890,15825,9918,12308,15832
Massachusetts,MA,25,003,38340,Berkshire,4954,7267,10889,14492,9082,11272,14498
Massachusetts,MA,25,005,39300,Bristol,4463,6547,9810,13056,8183,10155,13062
Massachusetts,MA,25,007,2500001,Dukes,6029,8844,13251,17636,11053,13717,17644
Massachusetts,MA,25,009,14460,Essex,4790,7027,10529,14013,8782,10899,14020
Massachusetts,MA,25,011,2500001,Franklin,4814,7062,10580,14082,8825,10953,14088
Massachusetts,MA,25,013,44140,Hampden,4557,6685,10015,13330,8354,10368,13336
Massachusetts,MA,25,015,11200,Hampshire,5234,7679,11505,15312,9596,11910,15319
Massachusetts,MA,25,017,14460,Middlesex,5118,7507,11248,14970,9382,11644,14977
Massachusetts,MA,25,019,2500001,Nantucket,6029,8844,13251,17636,11053,13717,17644
Massachusetts,MA,25,021,14460,Norfolk,5211,7644,11454,15244,9554,11857,15251
Massachusetts,MA,25,023,14460,Plymouth,4919,7216,10812,14389,9018,11192,14396
Massachusetts,MA,25,025,14460,Suffolk,5141,7541,11299,15039,9425,11697,15046
Massachusetts,MA,25,027,49340,Worcester,4685,6873,10298,13706,8590,10660,13712
Michigan,MI,26,001,2600002,Alcona,3937,5776,8654,11518,7219,8959,11523
Michigan,MI,26,003,2600001,Alger,4463,6547,9810,13056,8183,10155,13062
Michigan,MI,26,005,2600004,Allegan,4218,6187,9271,12339,7733,9597,12344
Michigan,MI,26,007,2600002,Alpena,3984,5845,8757,11655,7304,9065,11660
Michigan,MI,26,009,2600002,Antrim,4522,6633,9938,13227,8290,10288,13233
Michigan,MI,26,011,2600003,Arenac,3797,5570,8346,11108,6962,8640,11113
Michigan,MI,26,013,2600001,Baraga,4288,6290,9425,12544,7861,9756,12549
Michigan,MI,26,015,24340,Barry,4043,5930,8885,11826,7411,9198,11831
Michigan,MI,26,017,13020,Bay,3879,5690,8526,11347,7112,8826,11353
Michigan,MI,26,019,45900,Benzie,4159,6102,9142,12168,7626,9464,12173
Michigan,MI,26,021,35660,Berrien,4171,6119,9168,12202,7647,9491,12207
Michigan,MI,26,023,2600004,Branch,3973,5828,8731,11621,7283,9039,11626
Michigan,MI,26,025,12980,Calhoun,3996,5862,8783,11689,7326,9092,11694
Michigan,MI,26,027,43780,Cass,4253,6239,9348,12441,7797,9677,12447
Michigan,MI,26,029,2600002,Charlevoix,4861,7130,10683,14218,8911,11059,14225
Michigan,MI,26,031,2600002,Cheboygan,4089,5999,8988,11963,7497,9304,11968
Michigan,MI,26,033,2600001,Chippewa,4054,5948,8911,11860,7433,9225,11865
Michigan,MI,26,035,2600003,Clare,4276,6273,9399,12510,7840,9730,12515
Michigan,MI,26,037,29620,Clinton,4159,6102,9142,12168,7626,9464,12173
Michigan,MI,26,039,2600002,Crawford,3902,5725,8577,11416,7154,8879,11421
Michigan,MI,26,041,2600001,Delta,4101,6016,9014,11997,7519,9331,12002
Michigan,MI,26,043,2600001,Dickinson,4241,6222,9322,12407,7776,9650,12413
Michigan,MI,26,045,29620,Eaton,4066,5965,8937,11894,7454,9251,11900
Michigan,MI,26,047,2600002,Emmet,4475,6565,9836,13091,8204,10182,13096
Michigan,MI,26,049,22420,Genesee,4019,5896,8834,11758,7369,9145,11763
Michigan,MI,26,051,2600003,Gladwin,4335,6359,9528,12680,7947,9863,12686
Michigan,MI,26,053,2600001,Gogebic,4755,6976,10452,13911,8718,10820,13917
Michigan,MI,26,055,45900,Grand Traverse,4311,6325,9476,12612,7904,9810,12618
Michigan,MI,26,057,2600003,Gratiot,3821,5605,8398,11177,7005,8693,11182
Michigan,MI,26,059,2600004,Hillsdale,3879,5690,8526,11347,7112,8826,11353
Michigan,MI,26,061,2600001,Houghton,4288,6290,9425,12544,7861,9756,12549
Michigan,MI,26,063,2600003,Huron,3786,5553,8321,11074,6940,8613,11079
Michigan,MI,26,065,29620,Ingham,4276,6273,9399,12510,7840,9730,12515
Michigan,MI,26,067,24340,Ionia,3891,5708,8552,11382,7133,8853,11387
Michigan,MI,26,069,2600002,Iosco,3937,5776,8654,11518,7219,8959,11523
Michigan,MI,26,071,2600001,Iron,4241,6222,9322,12407,7776,9650,12413
Michigan,MI,26,073,2600003,Isabella,3937,5776,8654,11518,7219,8959,11523
Michigan,MI,26,075,27100,Jackson,3961,5810,8706,11587,7262,9012,11592
Michigan,MI,26,077,28020,Kalamazoo,4136,6067,9091,12099,7583,9411,12105
Michigan,MI,26,079,45900,Kalkaska,4522,6633,9938,13227,8290,10288,13233
Michigan,MI,26,081,24340,Kent,4300,6307,9450,12578,7883,9783,12584
Michigan,MI,26,083,2600001,Keweenaw,4288,6290,9425,12544,7861,9756,12549
Michigan,MI,26,085,2600003,Lake,4171,6119,9168,12202,7647,9491,12207
Michigan,MI,26,087,19820,Lapeer,4054,5948,8911,11860,7433,9225,11865
Michigan,MI,26,089,45900,Leelanau,6414,9410,14099,18764,11760,14595,18773
Michigan,MI,26,091,2600004,Lenawee,4078,5982,8963,11928,7476,9278,11934
Michigan,MI,26,093,19820,Livingston,4440,6513,9759,12988,8140,10102,12994
Michigan,MI,26,095,2600001,Luce,4054,5948,8911,11860,7433,9225,11865
Michigan,MI,26,097,2600001,Mackinac,4089,5999,8988,11963,7497,9304,11968
Michigan,MI,26,099,19820,Macomb,4195,6153,9219,12270,7690,9544,12276
Michigan,MI,26,101,2600002,Manistee,4159,6102,9142,12168,7626,9464,12173
Michigan,MI,26,103,2600001,Marquette,4463,6547,9810,13056,8183,10155,13062
Michigan,MI,26,105,2600003,Mason,4019,5896,8834,11758,7369,9145,11763
Michigan,MI,26,107,2600003,Mecosta,3867,5673,8500,11313,7090,8799,11318
Michigan,MI,26,109,2600001,Menominee,4265,6256,9373,12475,7818,9703,12481
Michigan,MI,26,111,33220,Midland,4089,5999,8988,11963,7497,9304,11968
Michigan,MI,26,113,2600002,Missaukee,3891,5708,8552,11382,7133,8853,11387
Michigan,MI,26,115,33780,Monroe,4089,5999,8988,11963,7497,9304,11968
Michigan,MI,26,117,24340,Montcalm,3914,5742,8603,11450,7176,8906,11455
Michigan,MI,26,119,2600002,Montmorency,4066,5965,8937,11894,7454,9251,11900
Michigan,MI,26,121,34740,Muskegon,3937,5776,8654,11518,7219,8959,11523
Michigan,MI,26,123,2600003,Newaygo,3832,5622,8423,11211,7026,8720,11216
Michigan,MI,26,125,19820,Oakland,4487,6582,9861,13125,8225,10208,13131
Michigan,MI,26,127,2600003,Oceana,4463,6547,9810,13056,8183,10155,13062
Michigan,MI,26,129,2600002,Ogemaw,3797,5570,8346,11108,6962,8640,11113
Michigan,MI,26,131,2600001,Ontonagon,4288,6290,9425,12544,7861,9756,12549
Michigan,MI,26,133,2600003,Osceola,4171,6119,9168,12202,7647,9491,12207
Michigan,MI,26,135,2600002,Oscoda,3797,5570,8346,11108,6962,8640,11113
Michigan,MI,26,137,2600002,Otsego,4066,5965,8937,11894,7454,9251,11900
Michigan,MI,26,139,24340,Ottawa,4300,6307,9450,12578,7883,9783,12584
Michigan,MI,26,141,2600002,Presque Isle,3984,5845,8757,11655,7304,9065,11660
Michigan,MI,26,143,2600002,Roscommon,3902,5725,8577,11416,7154,8879,11421
Michigan,MI,26,145,40980,Saginaw,3949,5793,8680,11553,7240,8985,11558
Michigan,MI,26,151,19820,Sanilac,3704,5433,8141,10835,6790,8427,10840
Michigan,MI,26,153,2600004,Schoolcraft,4101,6016,9014,11997,7519,9331,12002
Michigan,MI,26,155,2600003,Shiawassee,3902,5725,8577,11416,7154,8879,11421
Michigan,MI,26,147,2600001,Saint Clair,3984,5845,8757,11655,7304,9065,11660
Michigan,MI,26,149,2600003,Saint Joseph,3856,5656,8475,11279,7069,8773,11284
Michigan,MI,26,157,2600003,Tuscola,3856,5656,8475,11279,7069,8773,11284
Michigan,MI,26,159,2600004,Van Buren,3984,5845,8757,11655,7304,9065,11660
Michigan,MI,26,161,11460,Washtenaw,4639,6804,10195,13569,8504,10554,13575
Michigan,MI,26,163,19820,Wayne,4183,6136,9194,12236,7669,9517,12242
Michigan,MI,26,165,2600002,Wexford,3891,5708,8552,11382,7133,8853,11387
Minnesota,MN,27,001,2700002,Aitkin,4440,6513,9759,12988,8140,10102,12994
Minnesota,MN,27,003,33460,Anoka,4475,6565,9836,13091,8204,10182,13096
Minnesota,MN,27,005,2700001,Becker,4288,6290,9425,12544,7861,9756,12549
Minnesota,MN,27,007,2700001,Beltrami,4101,6016,9014,11997,7519,9331,12002
Minnesota,MN,27,009,41060,Benton,4802,7044,10555,14048,8804,10926,14054
Minnesota,MN,27,011,2700003,Big Stone,4089,5999,8988,11963,7497,9304,11968
Minnesota,MN,27,013,31860,Blue Earth,4487,6582,9861,13125,8225,10208,13131
Minnesota,MN,27,015,2700004,Brown,4300,6307,9450,12578,7883,9783,12584
Minnesota,MN,27,017,20260,Carlton,4159,6102,9142,12168,7626,9464,12173
Minnesota,MN,27,019,33460,Carver,5480,8039,12044,16030,10046,12468,16037
Minnesota,MN,27,021,2700001,Cass,4720,6924,10375,13808,8654,10740,13815
Minnesota,MN,27,023,2700003,Chippewa,4218,6187,9271,12339,7733,9597,12344
Minnesota,MN,27,025,33460,Chisago,5737,8416,12609,16782,10517,13053,16789
Minnesota,MN,27,027,22020,Clay,4335,6359,9528,12680,7947,9863,12686
Minnesota,MN,27,029,2700001,Clearwater,4101,6016,9014,11997,7519,9331,12002
Minnesota,MN,27,031,2700002,Cook,4288,6290,9425,12544,7861,9756,12549
Minnesota,MN,27,033,2700003,Cottonwood,3774,5536,8295,11040,6919,8587,11045
Minnesota,MN,27,035,2700001,Crow Wing,4440,6513,9759,12988,8140,10102,12994
Minnesota,MN,27,037,33460,Dakota,4685,6873,10298,13706,8590,10660,13712
Minnesota,MN,27,039,40340,Dodge,4720,6924,10375,13808,8654,10740,13815
Minnesota,MN,27,041,2700001,Douglas,4288,6290,9425,12544,7861,9756,12549
Minnesota,MN,27,043,2700004,Faribault,4195,6153,9219,12270,7690,9544,12276
Minnesota,MN,27,045,40340,Fillmore,4989,7319,10966,14594,9147,11351,14601
Minnesota,MN,27,047,2700004,Freeborn,4195,6153,9219,12270,7690,9544,12276
Minnesota,MN,27,049,2700004,Goodhue,4428,6496,9733,12954,8118,10075,12960
Minnesota,MN,27,051,2700001,Grant,4288,6290,9425,12544,7861,9756,12549
Minnesota,MN,27,053,33460,Hennepin,5188,7610,11402,15176,9511,11803,15182
Minnesota,MN,27,055,29100,Houston,4603,6753,10118,13467,8440,10474,13473
Minnesota,MN,27,057,2700001,Hubbard,4054,5948,8911,11860,7433,9225,11865
Minnesota,MN,27,059,33460,Isanti,4370,6410,9605,12783,8011,9942,12789
Minnesota,MN,27,061,2700002,Itasca,4136,6067,9091,12099,7583,9411,12105
Minnesota,MN,27,063,2700003,Jackson,3774,5536,8295,11040,6919,8587,11045
Minnesota,MN,27,065,2700002,Kanabec,4101,6016,9014,11997,7519,9331,12002
Minnesota,MN,27,067,2700003,Kandiyohi,4218,6187,9271,12339,7733,9597,12344
Minnesota,MN,27,069,2700001,Kittson,4148,6085,9117,12134,7604,9437,12139
Minnesota,MN,27,071,2700002,Koochiching,4136,6067,9091,12099,7583,9411,12105
Minnesota,MN,27,073,2700003,Lac qui Parle,4148,6085,9117,12134,7604,9437,12139
Minnesota,MN,27,075,2700002,Lake,4381,6427,9630,12817,8033,9969,12823
Minnesota,MN,27,077,2700001,Lake of the Woods,4101,6016,9014,11997,7519,9331,12002
Minnesota,MN,27,079,33460,Le Sueur,5047,7404,11094,14765,9254,11484,14772
Minnesota,MN,27,081,2700003,Lincoln,4148,6085,9117,12134,7604,9437,12139
Minnesota,MN,27,083,2700003,Lyon,4148,6085,9117,12134,7604,9437,12139
Minnesota,MN,27,087,2700003,Mahnomen,4288,6290,9425,12544,7861,9756,12549
Minnesota,MN,27,089,2700001,Marshall,4148,6085,9117,12134,7604,9437,12139
Minnesota,MN,27,091,2700001,Martin,4487,6582,9861,13125,8225,10208,13131
Minnesota,MN,27,085,2700004,McLeod,4335,6359,9528,12680,7947,9863,12686
Minnesota,MN,27,093,2700003,Meeker,4113,6033,9040,12031,7540,9358,12036
Minnesota,MN,27,095,33460,Mille Lacs,4101,6016,9014,11997,7519,9331,12002
Minnesota,MN,27,097,2700001,Morrison,4124,6050,9065,12065,7561,9384,12071
Minnesota,MN,27,099,2700004,Mower,4066,5965,8937,11894,7454,9251,11900
Minnesota,MN,27,101,2700003,Murray,3774,5536,8295,11040,6919,8587,11045
Minnesota,MN,27,103,31860,Nicollet,4942,7250,10863,14458,9061,11245,14464
Minnesota,MN,27,105,2700003,Nobles,3774,5536,8295,11040,6919,8587,11045
Minnesota,MN,27,107,2700001,Norman,4335,6359,9528,12680,7947,9863,12686
Minnesota,MN,27,109,40340,Olmsted,4475,6565,9836,13091,8204,10182,13096
Minnesota,MN,27,111,2700001,Otter Tail,4008,5879,8808,11723,7347,9118,11729
Minnesota,MN,27,113,2700001,Pennington,4066,5965,8937,11894,7454,9251,11900
Minnesota,MN,27,115,2700002,Pine,4054,5948,8911,11860,7433,9225,11865
Minnesota,MN,27,117,2700003,Pipestone,4195,6153,9219,12270,7690,9544,12276
Minnesota,MN,27,119,24220,Polk,4066,5965,8937,11894,7454,9251,11900
Minnesota,MN,27,121,2700001,Pope,4288,6290,9425,12544,7861,9756,12549
Minnesota,MN,27,123,33460,Ramsey,4931,7233,10837,14424,9039,11218,14430
Minnesota,MN,27,125,2700001,Red Lake,4066,5965,8937,11894,7454,9251,11900
Minnesota,MN,27,127,2700003,Redwood,4148,6085,9117,12134,7604,9437,12139
Minnesota,MN,27,129,2700003,Renville,4218,6187,9271,12339,7733,9597,12344
Minnesota,MN,27,131,2700004,Rice,4662,6839,10247,13637,8547,10607,13644
Minnesota,MN,27,133,43620,Rock,4241,6222,9322,12407,7776,9650,12413
Minnesota,MN,27,135,2700001,Roseau,4066,5965,8937,11894,7454,9251,11900
Minnesota,MN,27,139,20260,Scott,4732,6942,10401,13843,8675,10767,13849
Minnesota,MN,27,141,33460,Sherburne,4685,6873,10298,13706,8590,10660,13712
Minnesota,MN,27,143,33460,Sibley,4335,6359,9528,12680,7947,9863,12686
Minnesota,MN,27,145,2700003,Stearns,4230,6205,9296,12373,7754,9623,12378
Minnesota,MN,27,147,41060,Steele,4475,6565,9836,13091,8204,10182,13096
Minnesota,MN,27,149,2700004,Stevens,4288,6290,9425,12544,7861,9756,12549
Minnesota,MN,27,137,2700001,Saint Louis,4381,6427,9630,12817,8033,9969,12823
Minnesota,MN,27,151,2700003,Swift,4218,6187,9271,12339,7733,9597,12344
Minnesota,MN,27,153,2700001,Todd,4405,6462,9682,12886,8076,10022,12891
Minnesota,MN,27,155,2700001,Traverse,4288,6290,9425,12544,7861,9756,12549
Minnesota,MN,27,157,40340,Wabasha,5001,7336,10991,14629,9168,11378,14635
Minnesota,MN,27,159,2700001,Wadena,4054,5948,8911,11860,7433,9225,11865
Minnesota,MN,27,161,2700004,Waseca,4475,6565,9836,13091,8204,10182,13096
Minnesota,MN,27,163,33460,Washington,4755,6976,10452,13911,8718,10820,13917
